tweet_id,user_id,tweet_text,followers_count,following_count,tweet_count,listed_count,hashtags,mentions,user_description,retweet_count,reply_count,like_count,quote_count,created_at,label
1.54E+18,1258077175,"Ed’s shows will always be home to me. No matter what my life is like at the time, how I’m feeling, I can come back to his music and feel a moment of peace.",56,116,1393,2,0,0,"""We were just roving about, being free"" | Mostly here for a certain ginger singer-songwriter from Suffolk | she/her",4,2,51,0,2022-06-16 22:41:34+00:00,0
1.54E+18,1.51E+18,"This picture of Neptune makes me feel very nostalgic. It reminds me of 2015. One of the best years of my life... My past self just didn't realize it. I want to go back to 2015. 2015 is infinitely better than this current year. 

Google+ was still alive back then. My home world... https://t.co/cjTv6AocVd",3,3,43,0,0,0,/SIMULATION 001(25/09/2015). STATUS: Active\,0,0,0,0,2022-06-15 16:20:12+00:00,0
1.54E+18,1.50E+18,I made sharv an official ref sheet for his character ! Hope you enjoy it @SharvFNF ( so sorry for the @‘s ! ) https://t.co/YYOVOyCvvc,503,327,888,0,0,1,🇲🇽🇮🇹| they/them | bi | Arte: #Dustbunart | banner: @dude_unnamed | matching with @dude_unnamed @Glegedario @Ghosttear04 & @Kat_infinite,7,4,25,0,2022-06-19 21:22:52+00:00,0
1.54E+18,1.12E+18,Was expecting tour dates now I’m gonna kill my self damn https://t.co/eIhzUC6O0T,29,58,5522,0,0,0,"#Jungkook- “but the best moment in my life, from when i was born until i die, is seeing army from the stage. and that will never change”",0,0,1,0,2022-06-14 17:17:33+00:00,0
1.54E+18,1.51E+18,"URGENT family need funds($380 is needed)
can someone or anyone give a hand for me  coz Im very short for this month,I need help for my rent,bills &amp; the rest is for our groceries,I dont want to being homeless I have 2kids who is suffering
Pls help us😭.
https://t.co/rwydbelssX",83,833,298,0,0,0,please be good to us 🙏' please love black people 💖| #blacklivesmatter,36,3,24,3,2022-06-18 02:38:28+00:00,0
1.54E+18,2938169253,"One thing I really love in Black Clover Mobile is the exploration and how lively the world looks. You can explore the Black Bulls base, Hage Village and the Clover Kingdom! Now imagine if they add every kingdom down the line? That'd be amazing! https://t.co/vvpm9JllK2",5500,1758,20940,18,0,0,,46,10,472,16,2022-06-19 03:12:27+00:00,0
1.54E+18,577730083,"Me watching ""he's just not that into you"" to kill my hopeless romantic self 🙂 https://t.co/INsoEvDKuh",397,475,13725,1,0,0,"Currently taking bf applications!!!
Any application that isn't yoongi will be ignored 😘 | MYG 030993 💕",0,2,4,0,2022-06-18 07:02:17+00:00,0
1.54E+18,1.34E+18,I’m bored and lonely omggggggggg why can’t i have what they have smh https://t.co/5GM1JYACTB,4620,3843,14994,53,0,0,"Be gay, do crimes | ඞ ඞ ඞ ⚣ | skater boi | ukulele player | 17 | ᶠᵘʳʳʸ | pfp by @StardustFoxArt | single 🥺 | he/they demiboy | Floofy folf | NSFW DNI",0,6,28,0,2022-06-18 23:58:28+00:00,0
1.54E+18,1.50E+18,"🌏Act now 👉🚨
In #Tigray “Survivors of sexual violence suffer devastating effects to their physical and mental health, and are yet suffering.  
➡️@WorldBank, supporting to 🇪🇹 is encouraging #TigrayGenocide.
Please stop it. 

@eucopresident @JosepBorrellF

https://t.co/mi3yJ5qB4L",3117,2615,182481,1,1,1,🚨 Sulten gir ikke tid 🚨 #CallltAGenocide #TigrayGenocide #Justice4TigraysWomenAndGirls #StopTigrayFamine  #TigrayFamine #AirDropFoodToTigray  #Tigray,81,0,27,0,2022-06-18 20:24:15+00:00,0
1.54E+18,1.17E+18,"Life truly hates me, I'm in a very dark tunnel right now, trying to feel my way out into the light everyone keeps saying is there.. I can't fucking find it and to be honest probably won't either, all I know is that I no longer want to feel like this anymore....",22,100,166,0,0,0,A mum to the most beautiful princess in the world ❤,0,2,1,0,2022-06-14 16:26:16+00:00,1
1.54E+18,1.12E+18,Now that I’ve got one chapter left in Graeber’s Bullshit Jobs all I want to do is talk about our fucked up concept of work,1185,777,28214,14,0,0,Digital Culture and its Discontents // they/them // if Elon Musk buys this website I’m nuking my personal accounts and leaving this one up as a bot for articles,4,1,14,2,2022-06-18 20:53:30+00:00,0
1.54E+18,4239585142,"It's nice to hear things like this, esp when this year I have been feeling very alone &amp; sometimes I feel like people just put up with me. I'm grateful for my friends. Some of us have been through so much heavy shit together. 
I hope I can make others happy to be my friend too.
💜 https://t.co/QvRB6EsNlF",91,149,881,2,0,0,"I like to paint and make things. I am a workaholic that is chronically fatigued but I got bills to pay and cats to feed.
Co-host of WackyTabaxiTavern
They/them",0,0,6,0,2022-06-15 15:39:03+00:00,1
1.54E+18,1.44E+18,"Modiji you can help us this time nobody is helping us . Please support this time. Kindly listen to us sir. We are very depressed sir please 
SAVE OUR DREAMS
SAVE OUR FUTURE
DEFER NEET BY 40 DAYS
🇮🇳🙏🙏🇮🇳
#JusticeforNEETUG 
@pmo
@narendramodi 
@dpradhanbjp 
@MoHFW_INDIA 
@DG_NTA https://t.co/6P6s05yPcl",0,5,13,0,1,1,,944,2,255,36,2022-06-18 14:05:35+00:00,0
1.54E+18,1.41E+18,"@burnoutcandle Still remember that day, I was pissed off fr, like how can someone be so cruel, backstabbing that only person who was actually saving badam from getting eliminated, uske bad se iski shakal tak dekhne mein irritation hota hain, can't evn tolerate her face on my TL 
#MunawarFaruqui",48,72,1926,0,1,1,Let's pretend I wrote something persuasive here...,1,0,19,0,2022-06-17 17:01:50+00:00,0
1.54E+18,1.51E+18,Late night thoughts I'm still in love with 7 boys I met 8 years ago. https://t.co/4PS7X7cVCl,10,93,778,0,0,0,Vibin' || stan account || 19 || she/her/they empowered women scares shit men | Slow spark collector,0,0,0,0,2022-06-14 15:51:05+00:00,0
1.54E+18,1.10E+18,"Koharu's thinking: ""why am I going school? and not going to Wyndon and cheering Ash."" https://t.co/AwkhOBAsLZ",103,15,3144,4,0,0,Stan Koharu❤🌸,1,5,15,1,2022-06-18 13:00:32+00:00,0
1.54E+18,1.50E+18,"Today, 11 day old baby, pram and I walked to post a letter, then we stopped at Aldi for milk. 
Neither of us cried.
Literally never felt a greater sense of achievement.
😆",351,207,20,0,0,0,"Consultant Neuroanaesthetist in Edinburgh 🇦🇹☘️
UoE tutor, edu, EAF organiser, feat. in dodgy NHS TV advert
New mama, emails currently being ignored ❤️",196,411,19579,22,2022-06-15 12:00:10+00:00,0
1.54E+18,1.46E+18,This is a cry for help 😊😊 Goodnight I dunno what to do anymore https://t.co/r8ZKf5Vnh4,58,292,14106,3,0,0,Average OC Enjoyer 💗 @nesorune @wqlvensprint 💗 Lime Bug He + 1/4 HHGC!!! @kaomisaFTW,0,0,0,0,2022-06-18 05:14:32+00:00,1
1.54E+18,1.24E+18,FOR NO REASON I DIDNT MOTHING TO HIM HES MAD I HAVE MENTALL ILLNESS… HE DOGGED ME AS SOON AS HE FOUND OUT.. first he dogged me about my hair and then said I was mad and I didn’t even say anything… even I was SO wWhat… I didn’t say  a thing or look any way…,30,75,10564,0,0,0,The mysterious 🔮is the source of all true art 🖼 and all science 🧬,0,0,0,0,2022-06-14 18:52:13+00:00,1
1.54E+18,2509908406,wishing that I could be as carefree and happy as homeboy right here. he don’t fear existence. he don’t gotta worry about bills or being alone. he got that mf mandarin on his head and he is happy. god I wish that were me. https://t.co/3YWSfcYzCi,38,240,433,0,0,0,"Monessen High School // MVCTC 
l
collection of what is going thru my head. this is the stuff I can't keep on the inside.",0,0,0,0,2022-06-17 20:57:44+00:00,0
1.54E+18,8.82E+17,https://t.co/vZHnrLMREk,239,480,8382,0,0,0,trying my best | 20 🇭🇹,0,0,0,0,2022-06-19 00:10:12+00:00,0
1.54E+18,1.47E+18,"This light and soothing voice in ‘For Youth’ makes me cry already
It is different to watch it live

Tag and stream this beautiful song
#WithYou by #BTSJIMIN #JIMIN of #BTS (@BTS_twt ) and Sungwoon https://t.co/RlRUhj5t2U",84,172,687,0,1,1,A loyal Fan of Jimin  but Respect BTS,13,0,16,0,2022-06-13 14:46:47+00:00,0
1.54E+18,1.52E+18,"These people who are in upper system i thought they are blind right now...what they have just posted ,this is totally unfair with the students...GOI and Shri Narendra Modi Sir please have a look on these tweets Seriously... it's all about our future ✨💯🙏
#dissapointment https://t.co/fAiYvIIAaZ",12,53,19,0,1,0,"A proud हिन्दू(hindu)
जय श्री राम 🙏✨💯⚡
Love to Singing and Swimming 😍
Snooker Sometimes💯❤️😉",11,0,12,0,2022-06-17 11:35:42+00:00,0
1.54E+18,1.52E+18,"With daily inflation, the suicidal ideation of people have also increased. They mentioned it in their statements about current conditions that government's unsuccessful policies have made it difficult for them to even have their 2 meals of the day
#غریب_کو_جینے_دو
@WeAreVOIK",293,449,5160,0,1,1,,21,0,8,0,2022-06-18 06:07:43+00:00,0
1.54E+18,2708031410,"i hate having to cut people out of my life that i have love for but all the drama? the negativity? im too tired and too grown, y’all gotta go lmao.",674,708,3754,0,0,0,23 • sagittarius • dog mom❣️,0,0,2,0,2022-06-18 17:11:50+00:00,0
1.54E+18,233901321,"Drawing a traumatized oc or something I guess.

Tell me you what the best dish is in chat. I'm living vicariously through others' food.

https://t.co/FjY8ms151N https://t.co/tuqxxGXsO8",22234,982,114956,103,0,0,"Full-time Freelance Illustrator 
NO CRYPTO/NFTS
Opens monthly

✍️🏻: #RWBY #FFXIV #Pokemon/#Fakemon #FireEmblem #MonsterHunter #GenshinImpact #Arknights",0,0,7,0,2022-06-18 14:10:01+00:00,0
1.54E+18,2741950028,"They have, for obscure reasons, kept a number of old gaslights operational in Weychester. All this talk about sprites nesting in them is of course high nonsense. Still, it is a mystery and the budget committee of the council always takes that item in secret session.  – #CLNolan https://t.co/yurGK93dAl",32725,3982,72096,444,1,0,"Phoenix Guide to Strange England: #Hookland. Recollected by @cultauthor #Hauntology  #Folklore  #FolkHorror #Psychogeography

Re-enchantment Is Resistance",7,0,57,1,2022-06-19 20:59:23+00:00,0
1.54E+18,7.16E+17,"🗣: Did you ever want to be alone when you're sad?
🐧: Yes~ I only cried in the shower when I was sad😭 I don't usually cry in front of people because I didn't want to be seen crying alone, so I usually cried while taking a shower to hide my voice. https://t.co/PWcn6Tk5La",4466,325,13721,56,0,0,for #矢吹奈子 #야부키나코 / ひぃなこ / サナキ / IZ*ONE,62,0,255,16,2022-06-18 15:41:28+00:00,0
1.54E+18,2741674290,"@reallytanman European, moved to the Cape Verde Islands 🙋🏻‍♂️

I eat a 200g rare tuna steak once or twice a week, because it was caught the same day in the atlantic ocean. I don't really worry a lot about mercury, it's wild caught and I usually choose the smaller tuna fishes. Makes me feel great! https://t.co/bFAFTL6vY1",210,204,3735,4,0,1,"Dutch freelance filmmaker, photographer & webdesigner available for inquiries.

Currently based in Cape Verde 🇨🇻",0,0,19,0,2022-06-18 13:18:50+00:00,0
1.54E+18,1.24E+18,"@DDPlanningA Where do you come up with such absolute rubbish. Even if all of them came on stream tomorrow, that's 30k. You think that would oversupply Dublin? Housing for all says 33k needed EVERY year in Ireland and 60% in Dublin.",77,1623,4478,0,0,1,"here for the facts
#demolishtolkapark",0,0,5,0,2022-06-18 16:18:41+00:00,0
1.54E+18,1.52E+18,actually everything in my life DOES work out like it's in a shoujo anime. sp &amp; i are endgame but i also have side love interests that i had Moments with before said endgame. i also have a solid &amp; loving group of friends that i always find no matter what we go through. thank u,501,239,8158,3,0,0,18 • seasian • personal law of assumption journal,0,0,6,0,2022-06-18 14:13:44+00:00,0
1.54E+18,1.54E+18,Hi everyone I just wanna say @Sofie Dossi you are the best youtube hope you see this and you can text me on the gram @nala Hassan 51🙂😊,0,2,1,0,0,1,,0,0,0,0,2022-06-19 21:17:00+00:00,0
1.54E+18,9.65E+17,"I’m not hungry, but my depression is binge eating Radiohead songs.",30242,3954,129940,142,0,0,Broken and a girl.,30,4,106,0,2022-06-13 01:00:35+00:00,0
1.54E+18,1.16E+18,no but he look like soldier from 80s omg I WANT TO MARRY HIM https://t.co/WVKlNB5d18,4071,2257,87272,35,0,0,♡ْ         stay with us till the end   #JAKE        ♡ْ,16,2,97,4,2022-06-17 15:37:54+00:00,0
1.54E+18,1.34E+18,"Are you sad? Put on Trust Me. Need a mood lift? Try Tension. Oh you wanna feel sexc? Whip out Wonderland. Someone is running after you? Listen to Chase Me (should prolly get help😂).

Dreamcatcher does not only have versatility in genres but also songs for different moods/vibes https://t.co/BWCsSqTSNm",2424,99,14680,15,0,0,"Dreamcatcher is like a black hole, once you get in, you won’t come out ❥ 25 Shin Suhyun/You Dayeon/Emma Song",223,4,664,10,2022-06-13 17:01:47+00:00,0
1.54E+18,9.08E+17,don’t fuck with trader joe’s chocolate it snatched my soul now im soulless and mentally struggling to find purpose in life everyday,78,282,2846,0,0,0,,0,0,2,0,2022-06-17 00:33:33+00:00,0
1.54E+18,1.54E+18,"One of the greatest, smartest things I. If
؟?
سےفے نمشے
I love sad songs. They say so much. I love country music b🐦
difference ◥•ﻜٕوِبون• ﺧٕٓصٍمٍ•ﻜٕوِدٓ
خصم فوغا كلوسيتFVG https://t.co/Npveyf67zd",0,0,25,0,0,0,,0,1,0,0,2022-06-19 00:43:19+00:00,0
1.54E+18,1.36E+18,"Feel hopeless.? Feel like the world is caving in on you? Feel like you’re in total darkness with no light at the end of the tunnel? Remember, no matter what you’re going through, that one sincere prayer can change your entire life. Where there’s hope, there’s life.
Always!",2,76,860,0,0,0,Be optimistic.!,0,0,0,0,2022-06-19 14:07:11+00:00,0
1.54E+18,1.53E+18,"At this point the mafia plot is being single handedly carried by Vegas and Kim. Kinn and Porsche alternate between being depressed and in love and horny and in love 😭 #KinnPorscheEP11
https://t.co/rC5CWODbFe",338,135,918,2,1,0,She. Black. Apo Nattawin my love. Kinnporsche.,50,1,294,12,2022-06-18 20:52:45+00:00,0
1.54E+18,2270731687,"Everything he said was facts, but the main thing I really want people to take away from what he said.....

Speaking negatively brings negativity
Speaking positively brings positivity

I know people are tired of this ""manifest"" bullshit, but it really is that simple https://t.co/5Eyrr8Ylpe",231,145,148794,10,0,0,"You're not going to win this, just block me now...",0,1,0,0,2022-06-18 17:17:20+00:00,0
1.54E+18,1.53E+18,i’m not gonna be able to weigh myself for 2 fucking weeks cus my dads house doesn’t have a scale kms https://t.co/30wfBURdMp,21,25,194,1,0,0,"IM @Doin_yur_m0m JUST GOT BANNED
.
DMS are open for anyone that wants to talk/vent :)
.
any pronouns
.
FOLLOWS BACK AND NEEDS MOOTS
.
Brooklyn NY, USA 🇺🇸",0,0,3,0,2022-06-13 18:39:18+00:00,0
1.54E+18,2468324160,@Joe_T_Alexander @Chase44164674 @allieskywalker Yes I’ve seen several of his videos. All the way through mind you. I’m just overall tired of chronic negativity on YouTube,266,144,1148,1,0,1,"He/Him | 🏳️‍🌈 | Sonic '06 Speedrunner | https://t.co/6qBrvx21eJ | Save us Texans, we’re begging",0,2,9,0,2022-06-14 05:10:29+00:00,0
1.54E+18,225439446,"I have set this image as wallpaper on my laptop. 

Reminds me that growth isn't linear, it's exponential. 

Regardless of who you are, you have to be willing to go through the 'Valley of Dissapointment'. 

Source: Atomic Habits by @JamesClear https://t.co/R8KF7wI0CM",31,138,213,0,0,1,"Teaching you how to communicate in an online & offline world | Insights on content, persuasion & mindset | 50K+ on YouTube",2,0,2,0,2022-06-18 06:02:31+00:00,0
1.54E+18,1.41E+18,"Prioritizing creating a simple life - full of comfort, safety &amp; calm.
By choosing to embody the peace, love &amp; joy, I so desperately want.
Like ending a 100 year war, putting all my weapons/defences down.
Cultivating a home within Myself, so the thought of escape can be long gone.",889,372,5788,2,0,0,Resurrection of the Dark Goddess • Ancient Tantric Priestess • Exploring Consciousness through Hypnotic Trance || 29 || 18+||,0,1,9,0,2022-06-18 23:29:57+00:00,0
1.54E+18,7.66E+17,GoodNNNight nanon….may you who work hard with whole heart receive fruits of your hardwork. May good Karma always follow you. Hope you had Good work and have good sleep @mynameisnanon #mynameisnanon https://t.co/Nt1zkg8ctw,100,276,28259,1,1,1,"yoongi, yibo and nanon ….my strong headed beautiful artists",0,0,3,0,2022-06-19 17:23:04+00:00,0
1.54E+18,1.50E+18,My child's feeling stomach pain &amp; nausea.   I went to Redwood City Kohl's &amp; Joann's I's coming feeling a lot of pain in my eyes &amp; my head tired-dizzy. I still feel bad. I'M SURE'S PART OF THE ABUSES OF WICKED MAFIA AS THEY'RE STRUGGLING TO HARM ME &amp; ABUSE ME. They usually give... https://t.co/0Tde7oAaXt,2,0,793,0,0,0,,0,0,0,0,2022-06-17 06:01:44+00:00,0
1.54E+18,1.48E+18,"please respond @DG_NTA 
due to anxiety and pressure not even able to focus on studies 
#JUSTICEforNEETUG

#JUSTICEforNEETUG",65,55,5406,0,1,1,shivi,22,0,5,1,2022-06-19 04:12:38+00:00,0
1.54E+18,3346178151,Thinking of those for who today is a hard day. 💜 https://t.co/Xmw8404SBz,228,225,808,4,0,0,Diane Brennan is the founder of #The2020GriefProject and a #LMHC specializing in the areas of #loss and #grief - #counseling practice based in NYC.,1,0,2,2,2022-06-19 13:00:00+00:00,0
1.54E+18,1.45E+18,"To all depressed people , we shall overcome this demon",614,568,5721,0,0,0,| enthusiast | aspiring farmer and politician | God | trader | investor | vocalist|,159,13,721,13,2022-06-18 15:47:54+00:00,1
1.54E+18,1.32E+18,"please do watch dead end: paranormal park for the rep it DOES have. it’s one of the only cartoons to have a main character in a mlm relationship, &amp; —

the first cartoon i have ever seen to have a main character say the words “i’m trans.” i really don’t want this show to slip.",5348,481,19704,47,0,0,"ARTIST ‼️ I’m trans, Norma, and everyone at school knows and everyone at home knows,",717,16,3009,17,2022-06-17 21:08:08+00:00,0
1.54E+18,1.15E+18,If the translation is accurate... I will be cursing everyone out fck not allowing any negativity I'm tired of these pathetic people,97,355,45690,0,0,0,"Even if you're not perfect, you're limited edition.
🚫no solos and toxic shippers🚫
Just BTS
She/her",0,0,0,0,2022-06-15 16:52:28+00:00,0
1.54E+18,1.15E+18,"I hate the fact that after any short getaways, outings, we are back to being depressed. Semua tu distractions je. But better la kan, at least bersama insan tersayang.",34220,375,36030,60,0,0,A BMD fighter! MBA ✨. Talk about business & skin education. Tweets / RTs =/= endorsement. #aenshares,2111,5,3320,86,2022-06-17 12:26:12+00:00,1
1.54E+18,1.53E+18,People like @bennyjohnson who are desperately s/kng Susan types are generally losers who are always on the prowl Looking for an anyone who is mightier than him so he can push them over to make himself feel accomplished knowing what a real failure he really is. even in the b/rm. https://t.co/7XLBFxwy9f,4,108,1063,0,0,1,As real as I can be and nothing but the truth will set me free...,0,0,0,0,2022-06-18 22:41:03+00:00,0
1.54E+18,1.50E+18,"@agustranda My cousin and friends were 1D fans and they've been on my neck since Tuesday with that bs. like I get it you're traumatized but I'm not. I trust bt5 because they've never given me a reason to doubt them, their bond is real, not forced, and they don't break promises or lie to us",41,64,1444,0,0,1,"| https://t.co/cKiInL4qvF | 🇿🇦

Bangtan Sonyeondan My religion!🖤 Stan bts for clear skin! 🌻😌⛓Ot7 biased💜
 I hate akgaes

 #FreeVMINKOOKfromToxicShippers",0,0,10,0,2022-06-15 22:35:48+00:00,0
1.54E+18,979389847,"Hello folks, hope you are having a good #Juneteenth I'm Ash, a black queer storyboard revisionist and comic artist. If you like animation and fantastical things in general, maybe you'll like my work. https://t.co/W4K410AiKG",4082,813,6798,57,1,0,SB Revisionist✨DTVA🌻 She/They🌻My opinions are my own https://monstersgarden.comZC1https://kilo-monster.comiSOd 📬 kilojara@gmail.com,56,0,111,0,2022-06-19 17:51:47+00:00,0
1.54E+18,1.37E+18,depressed loser cosplay https://t.co/ZU8OMZKNju,3052,251,6707,0,0,0,"th,, LICHBANE NIDALEE 🚀",0,0,31,0,2022-06-18 03:13:14+00:00,0
1.54E+18,1.04E+18,"I strongly resonate with this part of namjoon’s weverse interview in regards to my job. I’ve always wanted to work in fashion and now I’m doing it! …but after the last 10 months, I feel like I’m just trying to get things done without feeling any love for it anymore https://t.co/G5cjX43JwZ",2486,1961,102468,22,0,0,˗ˋˏ°•✩ i lied there is nothing to come •°ˎˊ˗ ☽⋆ ⠀ ⠀ ⠀ ptd sc 11.27&28&4.16 ☻ art ☾ ２３歳 • 🇲🇽 ⠀ ⠀ she/her,0,1,2,0,2022-06-19 03:27:42+00:00,0
1.54E+18,7.26E+17,Musapihwe pressure nevanhu vepa internet ava .Get by with what you have things will eventually change and life get’s better tbh. Live within your means and strive for the best always. Do your best so you’ll not regret and try everything !,44884,7296,101162,19,0,0,Founder @ZwitterFootbal || God’s Speed! ||Peace ✌🏾 and black power !,70,14,402,0,2022-06-16 08:13:28+00:00,0
1.54E+18,1.51E+18,fuck... dude.. who was was way over there and followed me and now i had to say i just dont want to talk sorry. He said thats ok i dont want to listen https://t.co/iXSHiXl3eK,16,6,4735,0,0,0,"Crab Dad's Church of the Glory of God. The Word of God is free, no donations, glory to God forever, your happiness and a smile gets you into Heaven. Amen. :-)",0,0,0,0,2022-06-15 11:42:30+00:00,0
1.54E+18,1.53E+18,"Why is nesrin so perfect? She's so beautiful and lovely, she's the queen on the stage, she's like a princess in life, she's my life, she's everything to me, nesrin baby, you took everything from me💓💘💕✨💞 https://t.co/VAgFZQuo5e",44,73,1108,0,0,0,giving my best and still feel useless.,0,0,4,0,2022-06-19 02:12:07+00:00,0
1.54E+18,1.17E+18,"In as much as I'm a proponent of education, I'm now alive to the reality that not everyone will excel academically. Find your passion. Hone your skills and make a living out of it. There's no useless human being on earth. Only hidden talents. Which may well be taken to the grave.",20445,999,15305,17,0,0,Ex-pro @tusker_fc📧:tomadwar@gmail.com Married to @toriia_,77,7,211,0,2022-06-13 13:17:27+00:00,0
1.54E+18,23502725,Happy Father's Day to the best dad a girl could ever wish for or want in life. You've taught me so much over the years and I'm forever grateful and so blessed to be your daughter. #FathersDay2022 https://t.co/rh1p4ZoICU,2082,487,7782,21,1,0,"Entrepreneur / Investor / Retired RN / Health  & Beauty/ #Tesla 💯 SS FSD Beta tester / #SpaceX 🚀 / Science 🤓 

You had the power all along, my dear. 👠",0,0,7,0,2022-06-19 17:14:02+00:00,0
1.54E+18,1.52E+18,"Mass Shootings: ""The Common Denominator Was Psychotropic Medication""

Dr. Andrew Wakefield: ""The SSRIs, the antidepressants, the behavior-modifying drugs: they worry me enormously ... many of which have this warning on them about suicidal and violent ideation. "" https://t.co/HQNYTZj0qV",2507,94,479,11,0,0,"Get vaccinated
—Joe Biden",71,4,118,8,2022-06-14 20:28:52+00:00,0
1.54E+18,3920092997,being insufferable with dune jokes. everyone hates me https://t.co/BjwmOHjKeN,339,342,3440,1,0,0,"8x rocky mountain trivia champ, geoff collins hater, philly despiser (gt22 + 23)",0,3,40,0,2022-06-18 03:25:58+00:00,0
1.54E+18,1.45E+18,"This is really a strong project, hope good valuable  future waiting for this project.I think your project is the best in the world.Our love and support all with this project.
@SwarupK76
@MdSohel59584200
@Torikulislam444
@SKkar123
@Linyu15334917 https://t.co/JA8b3mTq9l",65,3474,17106,5,0,1,,0,0,0,0,2022-06-19 17:53:29+00:00,0
1.54E+18,1.25E+18,you dont have to feel this emptiness,10,46,140,0,0,0,shift like a ocean.,0,0,0,0,2022-06-13 01:20:53+00:00,0
1.54E+18,1.53E+18,more bodychecks haha its rare that i dont feel Super fat so let me enjoy my good Body Image days ! https://t.co/owNCDaQ2bl,55,47,184,0,0,0,"one day, i am gonna grow wings ☆ﾟ.*･｡ﾟ",0,0,5,0,2022-06-18 16:44:00+00:00,0
1.54E+18,9.90E+17,"i think it's so cute that minnie's mom is posing with yuqi, especially after yuqi cried at the concert because her parents couldn't attend https://t.co/7jXnhGToxD",7681,186,19654,48,0,0,#민니’s hype woman,451,3,2856,34,2022-06-18 16:45:45+00:00,0
1.54E+18,1.53E+18,"She's a lovely person,always cares about her fans,i love it. I have never met her but I have supported her when she was a contestant of MGT. I love her in everything 💕She is like my motivation,I will try to learn Thailand language to talk to  Beauty fans here 🥹💓
#ลูกหมีสีเขียว https://t.co/2xwSVJ1vda",2,53,57,0,1,0,I'm a fan of Tinawina and Beauty from Vietnam 😭🙌💓,1,0,3,2,2022-06-19 17:44:35+00:00,0
1.54E+18,1.07E+18,"Thank you baekhyun for the words.. these are among the words that I will really cherish alot 🥺 life is really hard, hope there's someone out there rn that understands my feeling rn cuz most of the time i worry that they will always judge me if I keep whining if i'm tired https://t.co/NUgPecGaS7",11,86,11579,0,0,0,,1,0,0,0,2022-06-17 13:53:34+00:00,0
1.54E+18,1.20E+18,"its crazy that i spent the past 6 months of my life pursuing something i knew in my heart was worth pursuing, because i could sense that the future of internet art and culture depended on it, been harassed and hated for my perspective, but i can see the light at the end now, WGMI",16533,547,14493,78,0,0,creative director / artist / satirist / phunk / #RRBAYC - https://t.co/GtRUlAW9xE,24,28,182,2,2022-06-15 22:23:12+00:00,0
1.54E+18,9.89E+17,"I’ve come to the conclusion that there is no Dee State, it’s just a bunch of old white guys clinging to power doing everything they can to protect their own selfish interests before they become extinct. And they will never be held to account for what they have done.",31,182,1068,0,0,0,,0,0,1,0,2022-06-15 16:12:00+00:00,0
1.54E+18,1.43E+18,"i wish i could be there, always happy and laughing around her

#Lostyouforever #Yangzi #Dengwei https://t.co/hiy92akQAq",269,93,4368,0,1,0,Zimi here~❤💜,11,0,64,2,2022-06-13 01:56:04+00:00,0
1.54E+18,1.44E+18,"#100日チャレンジ #PsyBorg #VioletAtelier #Artchivist 

(28/100)
You're always worth it, and you deserve it.

--

Thanks Uki mommy! Hope you have a nice rest! 🥹 https://t.co/NjmS8tkCBQ",728,55,175,2,1,0,#100日チャレンジing/中文OK/ENG OK/🔞/Luxiem👟(bottom)/Noctyx🐑(top/bottom),50,2,345,0,2022-06-19 13:22:08+00:00,0
1.54E+18,1.46E+18,"also i want to talk about bright's perfomance now i dont know why but kim's character feels like a breath of fresh air and the glimpses we get of baby bangs in him every now and then,   b just NAILED it, he's SO good, he has improved so much. im so proud 

#คืนนับดาวEP6",288,298,12421,2,1,0,for brightwin,19,0,37,1,2022-06-16 14:58:16+00:00,0
1.54E+18,1.50E+18,"when i say i really love nunew and his voice, i didn't lie. i do really love nunew and his voice and this is my second time seeing him singing with ballerina.. it makes me cry with a proud smile. he made it. #DMDLANDCONCERT #NuNew @CwrNew https://t.co/V06B98aBv4",6,33,23028,0,1,1,"a safe place, any pronoun",87,0,223,4,2022-06-19 12:55:03+00:00,0
1.54E+18,1.07E+18,"Grief-stricken, Jenin bids farewell to three of its citizens who were killed by the Israeli occupation forces earlier this dawn. https://t.co/1GM5gPzApd",148059,1,4832,610,0,0,PALESTINE NEWS IN ONE PLACE! Follow @MuhammadSmiry! You can support here https://t.co/Fqalr6jzma,414,22,716,12,2022-06-17 07:51:38+00:00,0
1.54E+18,1.34E+18,"Delay in councelling was not our fault  so why we are suffering??

DEAR MODIJI DEFER NEET UG BY 40 DAYS.
#JUSTICEforNEETUG 

@PMOIndia @narendramodi @dpradhanbjp @DG_NTA  @EduMinOfIndia https://t.co/GgN7CzCCUl",16,30,318,0,1,1,"Random Symphonies 💖
Blogger :-)
I am lightning before thunder ⚡",12,0,1,0,2022-06-19 06:45:08+00:00,0
1.54E+18,1.24E+18,PLEASE FOR THE LOVE OF GOD STOP PROMOTING YOUR GAME I THINK I WILL GO INSANE EVERYEHERE I GO I SEE THIS SHIY INSTAGRAM TWITTER YOUTUBE I CANT ESCAPE THIS HELLHOLE I ALREADY PLAYED THE DAMN GAME WENT THROUGH THE EXTREMELY LONG UNSKIPPABLE TUTORIAL WHAT MORE DO YOU WANT FROM ME https://t.co/jLlWbWEx1q,112,321,5630,1,0,0,waddle dee wawa noises,0,1,2,0,2022-06-17 07:09:30+00:00,0
